,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
1068,老子,3659.64,996340,2014-10-17 21:28:31,2014-10-17,广东省广州市黄埔区鱼珠街道101
1069,张三,4108.61,995891,2011-05-01 09:31:37,2011-05-01,广东省广州市天河区天河街道103
1070,钱七,8415.14,991584,2013-02-16 00:28:40,2013-02-16,广东省广州市海珠区中大102
1071,王五,9899.81,990100,1987-01-23 08:58:58,1987-01-23,广东省广州市越秀区北京路104
1072,孟子,9253.87,990746,2018-09-19 13:38:15,2018-09-19,广东省广州市海珠区中大102
1073,朱自清,2577.97,997422,2006-06-26 17:59:03,2006-06-26,广东省广州市番禺区南站105
1074,老子,344.85,999655,1984-01-14 03:00:33,1984-01-14,广东省广州市天河区天河街道103
1075,赵六,4607.62,995392,2016-11-30 07:17:15,2016-11-30,广东省广州市天河区天河街道103
1076,墨子,3039.57,996960,1985-07-18 01:38:43,1985-07-18,广东省广州市海珠区中大102
1077,王五,8188.95,991811,2014-10-16 17:48:49,2014-10-16,广东省广州市黄埔区鱼珠街道101
1078,张三,3469.05,996530,1991-05-21 06:44:59,1991-05-21,广东省广州市黄埔区鱼珠街道101
1079,孟子,3946.85,996053,2001-01-06 00:14:29,2001-01-06,广东省广州市越秀区北京路104
1080,王五,3720.08,996279,2017-12-09 21:17:41,2017-12-09,广东省广州市越秀区北京路104
1081,孟子,6367.84,993632,1996-07-16 11:06:42,1996-07-16,广东省广州市黄埔区鱼珠街道101
1082,赵六,6688.83,993311,1988-04-18 12:21:59,1988-04-18,广东省广州市黄埔区鱼珠街道101
1083,墨子,6321.16,993678,2003-08-09 11:01:38,2003-08-09,广东省广州市番禺区南站105
1084,赵六,5024.28,994975,2015-02-24 17:39:23,2015-02-24,广东省广州市海珠区中大102
1085,鲁迅,5083.63,994916,2007-09-13 22:22:47,2007-09-13,广东省广州市番禺区南站105
1086,墨子,4282.74,995717,1980-08-27 20:31:07,1980-08-27,广东省广州市黄埔区鱼珠街道101
1087,张三,3141.77,996858,1985-03-06 22:07:34,1985-03-06,广东省广州市番禺区南站105
1088,王五,5694.54,994305,2016-10-11 05:04:46,2016-10-11,广东省广州市海珠区中大102
1089,老子,6270.45,993729,1994-07-17 18:21:35,1994-07-17,广东省广州市黄埔区鱼珠街道101
1090,孔子,4100.38,995899,1995-08-10 00:40:08,1995-08-10,广东省广州市黄埔区鱼珠街道101
1091,李四,2827.65,997172,2023-05-25 01:23:19,2023-05-25,广东省广州市越秀区北京路104
1092,王五,3464.02,996535,1989-07-29 00:17:13,1989-07-29,广东省广州市海珠区中大102
1093,孔子,3084.79,996915,2005-10-02 11:50:35,2005-10-02,广东省广州市黄埔区鱼珠街道101
1094,孔子,6871.46,993128,2017-03-25 22:17:20,2017-03-25,广东省广州市天河区天河街道103
1095,钱七,9034.4,990965,2020-06-13 03:41:32,2020-06-13,广东省广州市越秀区北京路104
1096,张三,9796.9,990203,1989-04-10 12:50:04,1989-04-10,广东省广州市海珠区中大102
1097,钱七,3833.79,996166,2021-07-29 05:09:30,2021-07-29,广东省广州市越秀区北京路104
1098,钱七,5279.14,994720,2022-02-28 00:21:04,2022-02-28,广东省广州市黄埔区鱼珠街道101
1099,李四,7608.04,992391,1999-08-13 11:15:44,1999-08-13,广东省广州市黄埔区鱼珠街道101
1100,李四,1725.4,998274,2000-10-21 09:49:36,2000-10-21,广东省广州市番禺区南站105
1101,孔子,2835.73,997164,2006-03-24 15:59:41,2006-03-24,广东省广州市天河区天河街道103
1102,鲁迅,4833.73,995166,2018-08-17 20:30:55,2018-08-17,广东省广州市海珠区中大102
1103,孔子,4819.37,995180,1986-03-31 22:23:08,1986-03-31,广东省广州市番禺区南站105
1104,鲁迅,9247.3,990752,2015-09-15 05:10:15,2015-09-15,广东省广州市越秀区北京路104
1105,赵六,9236.0,990764,1985-11-02 16:01:20,1985-11-02,广东省广州市天河区天河街道103
1106,老子,308.74,999691,2000-04-09 10:39:39,2000-04-09,广东省广州市海珠区中大102
1107,孟子,3537.57,996462,2000-07-01 17:04:15,2000-07-01,广东省广州市海珠区中大102
1108,墨子,2833.91,997166,2021-07-29 15:13:20,2021-07-29,广东省广州市黄埔区鱼珠街道101
1109,张三,943.17,999056,2011-11-02 06:29:20,2011-11-02,广东省广州市越秀区北京路104
1110,朱自清,1191.76,998808,1985-08-07 15:25:14,1985-08-07,广东省广州市番禺区南站105
1111,孔子,2493.22,997506,2018-06-25 09:25:21,2018-06-25,广东省广州市番禺区南站105
1112,李四,5152.56,994847,1989-10-30 20:44:42,1989-10-30,广东省广州市黄埔区鱼珠街道101
1113,张三,7606.91,992393,1997-10-12 08:27:28,1997-10-12,广东省广州市越秀区北京路104
1114,王五,72.79,999927,1987-10-04 13:28:19,1987-10-04,广东省广州市天河区天河街道103
1115,孟子,6012.27,993987,2003-10-12 23:11:39,2003-10-12,广东省广州市天河区天河街道103
1116,老子,8877.81,991122,1997-07-24 07:13:40,1997-07-24,广东省广州市海珠区中大102
1117,李四,709.02,999290,2021-05-10 18:04:32,2021-05-10,广东省广州市海珠区中大102
1118,朱自清,7944.89,992055,2020-10-25 13:50:04,2020-10-25,广东省广州市天河区天河街道103
1119,朱自清,1431.72,998568,2007-06-19 00:37:01,2007-06-19,广东省广州市海珠区中大102
1120,老子,4125.31,995874,1995-12-16 17:47:53,1995-12-16,广东省广州市海珠区中大102
1121,钱七,205.91,999794,1999-08-06 17:53:41,1999-08-06,广东省广州市天河区天河街道103
1122,孟子,7364.98,992635,1990-07-31 19:23:03,1990-07-31,广东省广州市海珠区中大102
1123,老子,9376.8,990623,2012-03-15 03:47:28,2012-03-15,广东省广州市黄埔区鱼珠街道101
1124,张三,2054.76,997945,1995-05-17 04:55:43,1995-05-17,广东省广州市海珠区中大102
1125,墨子,3912.89,996087,1979-07-24 03:59:00,1979-07-24,广东省广州市越秀区北京路104
1126,李四,139.9,999860,2009-11-07 21:34:01,2009-11-07,广东省广州市天河区天河街道103
1127,钱七,3998.73,996001,1994-12-19 11:02:08,1994-12-19,广东省广州市海珠区中大102
1128,钱七,9047.12,990952,1980-07-01 23:52:53,1980-07-01,广东省广州市黄埔区鱼珠街道101
1129,朱自清,3152.75,996847,1983-04-30 08:08:09,1983-04-30,广东省广州市番禺区南站105
1130,钱七,5135.74,994864,2018-10-22 10:01:14,2018-10-22,广东省广州市越秀区北京路104
1131,墨子,1140.6,998859,1984-08-08 09:51:26,1984-08-08,广东省广州市越秀区北京路104
1132,孔子,2184.38,997815,1983-11-28 07:24:25,1983-11-28,广东省广州市海珠区中大102
1133,孟子,8401.28,991598,1982-08-03 13:51:17,1982-08-03,广东省广州市海珠区中大102
1134,老子,2664.28,997335,1982-06-25 21:51:38,1982-06-25,广东省广州市越秀区北京路104
1135,王五,3067.54,996932,1991-10-03 16:18:12,1991-10-03,广东省广州市天河区天河街道103
1136,墨子,2934.31,997065,1993-05-11 15:35:01,1993-05-11,广东省广州市天河区天河街道103
1137,孟子,1740.87,998259,2003-12-20 12:27:17,2003-12-20,广东省广州市海珠区中大102
1138,赵六,220.42,999779,2020-12-26 05:19:10,2020-12-26,广东省广州市番禺区南站105
1139,赵六,6761.94,993238,2003-04-22 16:51:58,2003-04-22,广东省广州市番禺区南站105
1140,老子,7946.28,992053,2014-11-21 07:32:13,2014-11-21,广东省广州市天河区天河街道103
1141,朱自清,3328.75,996671,1983-02-06 11:25:00,1983-02-06,广东省广州市黄埔区鱼珠街道101
1142,孔子,3542.98,996457,1987-12-28 15:35:57,1987-12-28,广东省广州市番禺区南站105
1143,孔子,2994.15,997005,2018-05-21 18:29:52,2018-05-21,广东省广州市黄埔区鱼珠街道101
1144,张三,9093.68,990906,1979-12-30 15:17:28,1979-12-30,广东省广州市番禺区南站105
1145,孟子,8273.99,991726,1999-01-11 07:16:20,1999-01-11,广东省广州市黄埔区鱼珠街道101
1146,王五,3062.43,996937,2014-11-11 14:36:15,2014-11-11,广东省广州市海珠区中大102
1147,老子,2174.39,997825,2000-07-23 17:14:46,2000-07-23,广东省广州市天河区天河街道103
1148,王五,9774.81,990225,1989-09-05 06:40:04,1989-09-05,广东省广州市番禺区南站105
1149,朱自清,4691.73,995308,1984-03-11 15:33:57,1984-03-11,广东省广州市黄埔区鱼珠街道101
1150,张三,9096.39,990903,2000-11-22 03:23:50,2000-11-22,广东省广州市番禺区南站105
1151,张三,7258.31,992741,2011-08-26 07:46:04,2011-08-26,广东省广州市天河区天河街道103
1152,鲁迅,8211.57,991788,2023-02-14 01:47:02,2023-02-14,广东省广州市黄埔区鱼珠街道101
1153,赵六,3473.42,996526,1994-07-02 07:57:16,1994-07-02,广东省广州市黄埔区鱼珠街道101
1154,张三,9901.06,990098,2005-12-27 19:14:20,2005-12-27,广东省广州市番禺区南站105
1155,墨子,83.8,999916,1985-09-09 12:14:44,1985-09-09,广东省广州市天河区天河街道103
1156,孔子,3537.93,996462,1993-02-12 02:00:56,1993-02-12,广东省广州市天河区天河街道103
1157,孟子,2989.94,997010,2009-06-23 13:07:34,2009-06-23,广东省广州市越秀区北京路104
1158,赵六,1634.89,998365,1992-02-23 16:08:50,1992-02-23,广东省广州市越秀区北京路104
1159,赵六,7977.13,992022,2001-04-27 03:19:05,2001-04-27,广东省广州市海珠区中大102
1160,李四,4733.28,995266,2020-08-15 17:44:07,2020-08-15,广东省广州市黄埔区鱼珠街道101
1161,孔子,4533.53,995466,1985-12-21 11:54:21,1985-12-21,广东省广州市海珠区中大102
1162,孟子,7012.88,992987,1979-04-24 02:51:51,1979-04-24,广东省广州市天河区天河街道103
1163,李四,7302.27,992697,2015-04-03 19:15:07,2015-04-03,广东省广州市番禺区南站105
1164,王五,4221.3,995778,1990-03-09 22:58:52,1990-03-09,广东省广州市越秀区北京路104
1165,钱七,9203.05,990796,2015-11-14 09:11:06,2015-11-14,广东省广州市黄埔区鱼珠街道101
1166,孔子,4958.77,995041,2008-11-25 18:56:29,2008-11-25,广东省广州市天河区天河街道103
1167,王五,9766.4,990233,2004-06-17 05:30:48,2004-06-17,广东省广州市越秀区北京路104
1168,孔子,8804.85,991195,2003-01-14 00:10:19,2003-01-14,广东省广州市天河区天河街道103
1169,张三,5205.29,994794,2017-01-06 16:47:46,2017-01-06,广东省广州市越秀区北京路104
1170,王五,2398.64,997601,1995-08-31 07:58:37,1995-08-31,广东省广州市黄埔区鱼珠街道101
1171,李四,8662.38,991337,1994-04-22 11:13:21,1994-04-22,广东省广州市黄埔区鱼珠街道101
1172,张三,148.63,999851,2021-07-11 07:35:32,2021-07-11,广东省广州市越秀区北京路104
1173,王五,3567.37,996432,2023-01-21 16:20:30,2023-01-21,广东省广州市番禺区南站105
1174,张三,1361.92,998638,2023-03-26 20:17:55,2023-03-26,广东省广州市越秀区北京路104
1175,张三,8325.7,991674,2014-09-19 07:35:24,2014-09-19,广东省广州市越秀区北京路104
1176,李四,6524.49,993475,1999-03-21 13:05:41,1999-03-21,广东省广州市天河区天河街道103
1177,墨子,6467.59,993532,2000-06-02 04:19:57,2000-06-02,广东省广州市越秀区北京路104
1178,孟子,4650.02,995349,1987-03-21 09:42:31,1987-03-21,广东省广州市天河区天河街道103
1179,张三,1003.53,998996,2014-01-14 04:33:00,2014-01-14,广东省广州市黄埔区鱼珠街道101
1180,墨子,9050.21,990949,1994-09-19 16:36:07,1994-09-19,广东省广州市天河区天河街道103
1181,钱七,6785.93,993214,2017-11-02 19:05:47,2017-11-02,广东省广州市番禺区南站105
1182,孔子,7398.34,992601,2009-03-16 00:22:35,2009-03-16,广东省广州市黄埔区鱼珠街道101
1183,李四,5029.02,994970,1984-10-03 19:08:21,1984-10-03,广东省广州市黄埔区鱼珠街道101
1184,张三,461.89,999538,1981-12-22 14:35:39,1981-12-22,广东省广州市天河区天河街道103
1185,孔子,8697.85,991302,1992-05-09 21:20:26,1992-05-09,广东省广州市黄埔区鱼珠街道101
1186,孟子,7922.39,992077,1986-11-20 01:13:28,1986-11-20,广东省广州市黄埔区鱼珠街道101
1187,赵六,6637.39,993362,2019-12-18 17:12:55,2019-12-18,广东省广州市越秀区北京路104
1188,孟子,2788.68,997211,1996-04-07 08:37:26,1996-04-07,广东省广州市海珠区中大102
1189,朱自清,8994.96,991005,2016-07-11 09:40:56,2016-07-11,广东省广州市越秀区北京路104
1190,孟子,5334.91,994665,1994-09-30 20:40:09,1994-09-30,广东省广州市黄埔区鱼珠街道101
1191,孔子,2376.68,997623,1981-03-07 02:16:15,1981-03-07,广东省广州市番禺区南站105
1192,赵六,5874.48,994125,2015-06-05 04:11:29,2015-06-05,广东省广州市越秀区北京路104
1193,李四,6135.37,993864,2011-06-23 12:08:00,2011-06-23,广东省广州市越秀区北京路104
1194,鲁迅,1787.25,998212,2019-11-12 20:22:52,2019-11-12,广东省广州市黄埔区鱼珠街道101
1195,王五,3569.52,996430,2017-07-11 18:49:07,2017-07-11,广东省广州市越秀区北京路104
1196,赵六,1498.0,998502,1987-05-24 18:33:48,1987-05-24,广东省广州市黄埔区鱼珠街道101
1197,墨子,4124.07,995875,1985-01-26 23:40:06,1985-01-26,广东省广州市番禺区南站105
1198,朱自清,1443.4,998556,2016-04-24 01:52:51,2016-04-24,广东省广州市天河区天河街道103
1199,老子,3969.84,996030,2012-04-13 00:51:08,2012-04-13,广东省广州市黄埔区鱼珠街道101
1200,李四,3601.02,996398,2014-08-01 14:13:49,2014-08-01,广东省广州市越秀区北京路104
1201,李四,9966.01,990033,2008-12-02 00:32:29,2008-12-02,广东省广州市越秀区北京路104
1202,钱七,1970.26,998029,2006-10-27 21:56:05,2006-10-27,广东省广州市越秀区北京路104
1203,张三,5420.33,994579,1992-01-15 15:48:49,1992-01-15,广东省广州市黄埔区鱼珠街道101
1204,孟子,6853.59,993146,2011-05-06 19:15:34,2011-05-06,广东省广州市越秀区北京路104
1205,孔子,264.08,999735,1986-11-30 00:47:55,1986-11-30,广东省广州市番禺区南站105
1206,老子,8299.98,991700,1995-10-04 07:44:59,1995-10-04,广东省广州市番禺区南站105
1207,赵六,8713.26,991286,2001-08-29 08:40:34,2001-08-29,广东省广州市海珠区中大102
1208,张三,1153.47,998846,2022-08-25 21:31:41,2022-08-25,广东省广州市海珠区中大102
1209,老子,34.44,999965,1982-10-04 22:33:23,1982-10-04,广东省广州市番禺区南站105
1210,朱自清,4619.18,995380,2021-11-19 00:56:57,2021-11-19,广东省广州市番禺区南站105
1211,李四,5106.16,994893,1984-05-30 12:29:59,1984-05-30,广东省广州市番禺区南站105
1212,老子,7965.14,992034,1981-03-28 04:50:14,1981-03-28,广东省广州市天河区天河街道103
1213,王五,6255.87,993744,1986-07-12 16:29:07,1986-07-12,广东省广州市天河区天河街道103
1214,赵六,372.6,999627,2017-11-24 01:44:41,2017-11-24,广东省广州市天河区天河街道103
1215,鲁迅,6770.45,993229,2004-10-17 02:57:20,2004-10-17,广东省广州市番禺区南站105
1216,赵六,3268.36,996731,2020-11-23 11:45:12,2020-11-23,广东省广州市黄埔区鱼珠街道101
1217,张三,2558.67,997441,1993-08-29 20:13:35,1993-08-29,广东省广州市海珠区中大102
1218,王五,3412.75,996587,1986-10-24 14:40:24,1986-10-24,广东省广州市番禺区南站105
1219,朱自清,7236.02,992763,1986-06-27 01:54:57,1986-06-27,广东省广州市越秀区北京路104
1220,鲁迅,6702.87,993297,1982-01-04 22:19:41,1982-01-04,广东省广州市海珠区中大102
1221,朱自清,4100.88,995899,2018-09-06 02:04:31,2018-09-06,广东省广州市黄埔区鱼珠街道101
1222,老子,118.01,999881,1980-02-28 13:59:05,1980-02-28,广东省广州市番禺区南站105
1223,孔子,2874.85,997125,2000-02-22 06:02:27,2000-02-22,广东省广州市天河区天河街道103
1224,王五,7559.05,992440,1987-09-21 01:49:32,1987-09-21,广东省广州市越秀区北京路104
1225,孟子,8511.26,991488,1987-01-18 16:30:18,1987-01-18,广东省广州市越秀区北京路104
1226,孟子,641.28,999358,2017-01-09 11:10:16,2017-01-09,广东省广州市黄埔区鱼珠街道101
1227,钱七,170.84,999829,1998-07-20 06:58:52,1998-07-20,广东省广州市海珠区中大102
1228,老子,6274.89,993725,1995-09-27 05:42:09,1995-09-27,广东省广州市海珠区中大102
1229,朱自清,3232.2,996767,1992-04-17 20:50:55,1992-04-17,广东省广州市番禺区南站105
1230,孟子,658.43,999341,2000-04-11 02:41:59,2000-04-11,广东省广州市越秀区北京路104
1231,鲁迅,2924.67,997075,2023-06-04 01:08:11,2023-06-04,广东省广州市番禺区南站105
1232,老子,5353.54,994646,2006-02-18 06:58:57,2006-02-18,广东省广州市越秀区北京路104
1233,张三,5409.81,994590,2005-11-07 14:45:43,2005-11-07,广东省广州市天河区天河街道103
1234,墨子,8886.79,991113,2003-07-27 22:56:17,2003-07-27,广东省广州市海珠区中大102
1235,鲁迅,6226.56,993773,1989-10-07 19:03:44,1989-10-07,广东省广州市海珠区中大102
1236,李四,4769.45,995230,1991-09-15 12:31:32,1991-09-15,广东省广州市海珠区中大102
1237,张三,4516.42,995483,2016-07-25 05:54:45,2016-07-25,广东省广州市天河区天河街道103
1238,老子,212.12,999787,2023-04-07 04:31:40,2023-04-07,广东省广州市天河区天河街道103
1239,孔子,531.82,999468,1980-08-24 22:37:39,1980-08-24,广东省广州市海珠区中大102
1240,鲁迅,5803.57,994196,2019-12-09 20:17:46,2019-12-09,广东省广州市海珠区中大102
1241,孟子,3225.16,996774,2008-11-02 04:59:59,2008-11-02,广东省广州市越秀区北京路104
1242,孟子,8379.12,991620,2022-06-24 22:26:25,2022-06-24,广东省广州市天河区天河街道103
1243,钱七,5934.1,994065,1986-11-10 14:51:10,1986-11-10,广东省广州市天河区天河街道103
1244,孟子,7148.2,992851,2006-10-22 17:55:28,2006-10-22,广东省广州市黄埔区鱼珠街道101
1245,王五,6729.35,993270,1997-12-11 21:08:06,1997-12-11,广东省广州市番禺区南站105
1246,鲁迅,88.3,999911,1988-09-27 22:22:27,1988-09-27,广东省广州市天河区天河街道103
1247,赵六,1265.82,998734,1999-10-18 14:34:33,1999-10-18,广东省广州市海珠区中大102
