,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
4256,王五,7958.02,992041,2003-05-03 23:35:12,2003-05-03,广东省广州市黄埔区鱼珠街道101
4257,李四,8925.29,991074,1982-04-25 22:26:35,1982-04-25,广东省广州市海珠区中大102
4258,墨子,6329.53,993670,1982-06-27 08:38:04,1982-06-27,广东省广州市海珠区中大102
4259,老子,8764.5,991235,1981-04-03 13:50:29,1981-04-03,广东省广州市番禺区南站105
4260,孟子,3652.34,996347,2016-10-13 23:48:45,2016-10-13,广东省广州市黄埔区鱼珠街道101
4261,鲁迅,3787.98,996212,1994-09-04 10:27:16,1994-09-04,广东省广州市番禺区南站105
4262,张三,4325.08,995674,2020-09-29 06:17:34,2020-09-29,广东省广州市越秀区北京路104
4263,钱七,2671.59,997328,2011-06-23 11:25:45,2011-06-23,广东省广州市天河区天河街道103
4264,朱自清,3411.38,996588,1986-02-13 06:04:48,1986-02-13,广东省广州市海珠区中大102
4265,孔子,3220.47,996779,2002-01-11 22:14:25,2002-01-11,广东省广州市番禺区南站105
4266,钱七,2180.1,997819,1985-09-16 13:54:10,1985-09-16,广东省广州市番禺区南站105
4267,李四,2050.26,997949,2021-10-24 22:49:17,2021-10-24,广东省广州市天河区天河街道103
4268,孔子,1099.79,998900,1986-12-21 02:21:46,1986-12-21,广东省广州市黄埔区鱼珠街道101
4269,李四,6799.28,993200,2014-12-29 07:36:56,2014-12-29,广东省广州市海珠区中大102
4270,赵六,8395.7,991604,2010-04-06 02:52:09,2010-04-06,广东省广州市越秀区北京路104
4271,墨子,4527.41,995472,2008-04-14 21:44:16,2008-04-14,广东省广州市黄埔区鱼珠街道101
4272,墨子,3719.51,996280,1989-04-15 06:42:34,1989-04-15,广东省广州市海珠区中大102
4273,鲁迅,6636.04,993363,1985-07-05 23:24:35,1985-07-05,广东省广州市番禺区南站105
4274,鲁迅,7974.04,992025,2013-09-26 15:44:26,2013-09-26,广东省广州市番禺区南站105
4275,钱七,9654.11,990345,2000-08-07 23:37:40,2000-08-07,广东省广州市海珠区中大102
4276,孟子,8278.41,991721,1995-03-26 23:18:31,1995-03-26,广东省广州市天河区天河街道103
4277,钱七,4835.03,995164,2016-02-23 20:25:49,2016-02-23,广东省广州市天河区天河街道103
4278,孟子,3626.15,996373,2017-09-23 10:28:23,2017-09-23,广东省广州市海珠区中大102
4279,朱自清,6165.28,993834,2021-02-15 04:35:11,2021-02-15,广东省广州市黄埔区鱼珠街道101
4280,赵六,9019.97,990980,1994-11-07 03:01:39,1994-11-07,广东省广州市黄埔区鱼珠街道101
4281,赵六,6202.8,993797,1979-12-05 11:29:57,1979-12-05,广东省广州市番禺区南站105
4282,墨子,975.92,999024,2014-06-08 23:06:26,2014-06-08,广东省广州市天河区天河街道103
4283,墨子,6068.6,993931,1983-03-14 07:31:45,1983-03-14,广东省广州市越秀区北京路104
4284,朱自清,7821.02,992178,2004-09-01 18:53:42,2004-09-01,广东省广州市越秀区北京路104
4285,墨子,2381.41,997618,1994-09-27 07:43:28,1994-09-27,广东省广州市天河区天河街道103
4286,朱自清,3615.3,996384,2019-08-28 20:50:14,2019-08-28,广东省广州市天河区天河街道103
4287,老子,884.98,999115,1998-12-23 13:37:15,1998-12-23,广东省广州市番禺区南站105
4288,老子,8484.79,991515,1991-05-05 17:06:47,1991-05-05,广东省广州市天河区天河街道103
4289,张三,207.26,999792,2004-01-06 18:53:25,2004-01-06,广东省广州市黄埔区鱼珠街道101
4290,李四,3087.84,996912,1993-02-04 06:34:32,1993-02-04,广东省广州市海珠区中大102
4291,孔子,6463.63,993536,1996-10-18 02:01:43,1996-10-18,广东省广州市天河区天河街道103
4292,王五,7156.88,992843,2016-07-09 14:30:45,2016-07-09,广东省广州市海珠区中大102
4293,钱七,1974.18,998025,2019-08-20 04:40:42,2019-08-20,广东省广州市黄埔区鱼珠街道101
4294,墨子,5082.68,994917,2010-08-31 18:41:03,2010-08-31,广东省广州市黄埔区鱼珠街道101
4295,钱七,1322.42,998677,2007-06-21 21:09:22,2007-06-21,广东省广州市海珠区中大102
4296,李四,8026.87,991973,1999-09-13 04:00:50,1999-09-13,广东省广州市番禺区南站105
4297,老子,8957.59,991042,2011-11-25 07:24:56,2011-11-25,广东省广州市黄埔区鱼珠街道101
4298,王五,4811.6,995188,2003-12-16 06:36:54,2003-12-16,广东省广州市番禺区南站105
4299,孔子,8729.99,991270,1985-12-21 11:56:30,1985-12-21,广东省广州市天河区天河街道103
4300,李四,8652.24,991347,2016-09-14 08:42:50,2016-09-14,广东省广州市黄埔区鱼珠街道101
4301,李四,9742.36,990257,2014-04-25 06:55:45,2014-04-25,广东省广州市番禺区南站105
4302,李四,5094.59,994905,1994-05-18 21:22:33,1994-05-18,广东省广州市番禺区南站105
4303,李四,373.9,999626,1999-03-30 09:38:20,1999-03-30,广东省广州市天河区天河街道103
4304,鲁迅,5888.38,994111,1993-03-09 03:17:34,1993-03-09,广东省广州市越秀区北京路104
4305,墨子,5651.71,994348,2016-10-07 04:11:38,2016-10-07,广东省广州市越秀区北京路104
4306,朱自清,8741.72,991258,1995-12-01 19:57:12,1995-12-01,广东省广州市黄埔区鱼珠街道101
4307,孔子,4120.35,995879,1994-04-02 19:58:53,1994-04-02,广东省广州市越秀区北京路104
4308,赵六,725.79,999274,1992-06-17 03:36:22,1992-06-17,广东省广州市黄埔区鱼珠街道101
4309,赵六,8098.06,991901,1995-08-01 23:04:05,1995-08-01,广东省广州市天河区天河街道103
4310,孔子,4905.16,995094,1981-05-08 08:57:55,1981-05-08,广东省广州市海珠区中大102
4311,王五,6091.18,993908,2005-09-18 16:43:29,2005-09-18,广东省广州市海珠区中大102
4312,老子,469.84,999530,2007-10-20 23:42:27,2007-10-20,广东省广州市天河区天河街道103
4313,赵六,5565.41,994434,2003-05-05 20:22:25,2003-05-05,广东省广州市海珠区中大102
4314,孟子,3418.41,996581,1986-04-02 10:44:06,1986-04-02,广东省广州市越秀区北京路104
4315,朱自清,3163.76,996836,2006-04-10 11:30:19,2006-04-10,广东省广州市海珠区中大102
4316,钱七,7270.78,992729,1995-01-13 23:21:00,1995-01-13,广东省广州市黄埔区鱼珠街道101
4317,孟子,6603.22,993396,1999-01-28 20:23:06,1999-01-28,广东省广州市天河区天河街道103
4318,孔子,7164.62,992835,1983-11-08 20:56:49,1983-11-08,广东省广州市番禺区南站105
4319,王五,7882.65,992117,1998-08-21 14:33:33,1998-08-21,广东省广州市越秀区北京路104
4320,鲁迅,1879.29,998120,2008-08-07 18:50:51,2008-08-07,广东省广州市番禺区南站105
4321,孟子,9633.95,990366,1981-01-28 03:02:58,1981-01-28,广东省广州市天河区天河街道103
4322,朱自清,1123.18,998876,2002-09-20 18:45:33,2002-09-20,广东省广州市天河区天河街道103
4323,李四,8198.92,991801,2017-02-14 18:33:59,2017-02-14,广东省广州市番禺区南站105
4324,赵六,9511.74,990488,1995-03-20 08:39:36,1995-03-20,广东省广州市番禺区南站105
4325,孟子,6595.97,993404,2015-01-20 12:00:18,2015-01-20,广东省广州市番禺区南站105
4326,张三,6492.82,993507,1994-07-09 17:56:45,1994-07-09,广东省广州市越秀区北京路104
4327,王五,4982.03,995017,2008-09-20 01:28:15,2008-09-20,广东省广州市黄埔区鱼珠街道101
4328,老子,1024.53,998975,1994-04-16 14:38:27,1994-04-16,广东省广州市越秀区北京路104
4329,孟子,8553.69,991446,1986-06-14 19:21:00,1986-06-14,广东省广州市海珠区中大102
4330,墨子,5779.8,994220,1985-06-16 13:25:35,1985-06-16,广东省广州市海珠区中大102
4331,孟子,8390.02,991609,1983-01-04 01:47:57,1983-01-04,广东省广州市天河区天河街道103
4332,李四,3544.88,996455,2020-03-08 19:02:16,2020-03-08,广东省广州市越秀区北京路104
4333,朱自清,8845.76,991154,2008-09-02 07:54:39,2008-09-02,广东省广州市越秀区北京路104
4334,墨子,8701.17,991298,2009-08-25 13:31:57,2009-08-25,广东省广州市越秀区北京路104
4335,孔子,3241.72,996758,2002-09-25 11:25:10,2002-09-25,广东省广州市越秀区北京路104
4336,张三,8684.74,991315,2015-05-16 13:50:59,2015-05-16,广东省广州市天河区天河街道103
4337,孟子,4802.61,995197,1997-10-05 07:14:06,1997-10-05,广东省广州市黄埔区鱼珠街道101
4338,赵六,4693.1,995306,1980-07-21 15:51:37,1980-07-21,广东省广州市越秀区北京路104
4339,老子,3817.51,996182,2006-04-09 19:54:51,2006-04-09,广东省广州市番禺区南站105
4340,张三,1632.71,998367,1990-04-02 21:38:55,1990-04-02,广东省广州市天河区天河街道103
4341,孟子,9843.2,990156,2011-11-03 09:55:18,2011-11-03,广东省广州市天河区天河街道103
4342,鲁迅,7222.32,992777,2007-01-20 20:21:29,2007-01-20,广东省广州市天河区天河街道103
4343,赵六,4526.86,995473,2006-03-19 22:46:03,2006-03-19,广东省广州市黄埔区鱼珠街道101
4344,孔子,2120.31,997879,1983-03-02 02:46:38,1983-03-02,广东省广州市黄埔区鱼珠街道101
4345,钱七,3498.5,996501,2010-12-27 00:00:07,2010-12-27,广东省广州市番禺区南站105
4346,孟子,2502.06,997497,2002-05-31 18:03:17,2002-05-31,广东省广州市番禺区南站105
4347,张三,6354.0,993646,1993-08-06 13:23:24,1993-08-06,广东省广州市越秀区北京路104
4348,王五,963.27,999036,1984-07-09 16:51:54,1984-07-09,广东省广州市海珠区中大102
4349,赵六,7473.16,992526,1980-04-22 10:11:13,1980-04-22,广东省广州市黄埔区鱼珠街道101
4350,孟子,3622.06,996377,2002-11-30 22:58:20,2002-11-30,广东省广州市海珠区中大102
4351,钱七,6544.44,993455,2002-11-18 02:59:15,2002-11-18,广东省广州市越秀区北京路104
4352,王五,9865.75,990134,2008-06-11 16:43:10,2008-06-11,广东省广州市天河区天河街道103
4353,王五,36.92,999963,2023-04-25 10:30:16,2023-04-25,广东省广州市天河区天河街道103
4354,朱自清,9423.29,990576,1999-01-21 00:40:46,1999-01-21,广东省广州市番禺区南站105
4355,李四,3508.52,996491,2006-05-23 07:14:18,2006-05-23,广东省广州市越秀区北京路104
4356,赵六,7132.17,992867,2001-07-11 22:15:47,2001-07-11,广东省广州市海珠区中大102
4357,李四,1423.84,998576,2020-02-18 21:11:54,2020-02-18,广东省广州市海珠区中大102
4358,赵六,6098.9,993901,2021-10-20 02:55:49,2021-10-20,广东省广州市海珠区中大102
4359,朱自清,1220.88,998779,1993-05-18 03:53:22,1993-05-18,广东省广州市天河区天河街道103
4360,孔子,3459.69,996540,1985-03-25 10:48:36,1985-03-25,广东省广州市海珠区中大102
4361,张三,7781.75,992218,2019-04-13 09:07:03,2019-04-13,广东省广州市番禺区南站105
4362,朱自清,6.07,999993,2023-01-19 08:58:15,2023-01-19,广东省广州市番禺区南站105
4363,老子,5017.28,994982,2018-07-28 13:12:36,2018-07-28,广东省广州市番禺区南站105
4364,张三,974.2,999025,2010-09-08 03:04:47,2010-09-08,广东省广州市天河区天河街道103
4365,孟子,247.73,999752,2015-12-29 06:58:02,2015-12-29,广东省广州市番禺区南站105
4366,孔子,2510.96,997489,1987-02-28 05:15:01,1987-02-28,广东省广州市黄埔区鱼珠街道101
4367,墨子,4742.46,995257,2012-02-15 12:53:48,2012-02-15,广东省广州市海珠区中大102
4368,钱七,907.1,999092,1983-07-10 11:49:20,1983-07-10,广东省广州市黄埔区鱼珠街道101
4369,王五,5959.66,994040,2005-08-09 19:16:30,2005-08-09,广东省广州市越秀区北京路104
4370,张三,4322.54,995677,1983-05-02 13:36:00,1983-05-02,广东省广州市天河区天河街道103
4371,老子,7346.47,992653,2018-05-21 13:50:00,2018-05-21,广东省广州市天河区天河街道103
4372,孔子,8874.99,991125,2020-08-10 21:08:01,2020-08-10,广东省广州市越秀区北京路104
4373,王五,6857.78,993142,2005-07-08 00:00:42,2005-07-08,广东省广州市番禺区南站105
4374,钱七,1565.2,998434,2013-03-19 07:53:18,2013-03-19,广东省广州市海珠区中大102
4375,李四,6203.12,993796,1981-10-26 06:40:42,1981-10-26,广东省广州市海珠区中大102
4376,李四,6743.57,993256,2010-02-11 06:52:04,2010-02-11,广东省广州市越秀区北京路104
4377,钱七,2397.81,997602,2004-06-11 14:56:12,2004-06-11,广东省广州市番禺区南站105
4378,李四,9491.21,990508,1983-08-28 04:18:28,1983-08-28,广东省广州市天河区天河街道103
4379,鲁迅,163.47,999836,2000-12-19 16:24:52,2000-12-19,广东省广州市番禺区南站105
4380,张三,3721.4,996278,2003-08-24 01:27:24,2003-08-24,广东省广州市海珠区中大102
4381,朱自清,9197.8,990802,2007-08-14 07:40:38,2007-08-14,广东省广州市海珠区中大102
4382,李四,7729.04,992270,2016-06-03 17:32:26,2016-06-03,广东省广州市番禺区南站105
4383,老子,4696.76,995303,1979-11-06 17:13:20,1979-11-06,广东省广州市番禺区南站105
4384,老子,7565.08,992434,1981-08-24 09:57:39,1981-08-24,广东省广州市黄埔区鱼珠街道101
4385,鲁迅,86.45,999913,2006-06-15 19:47:11,2006-06-15,广东省广州市天河区天河街道103
4386,墨子,8235.49,991764,1999-11-19 18:18:14,1999-11-19,广东省广州市黄埔区鱼珠街道101
4387,朱自清,1271.57,998728,1999-02-09 17:11:06,1999-02-09,广东省广州市天河区天河街道103
4388,孔子,9385.28,990614,2001-12-03 12:56:47,2001-12-03,广东省广州市天河区天河街道103
4389,钱七,5303.22,994696,1995-02-14 07:20:11,1995-02-14,广东省广州市天河区天河街道103
4390,钱七,2748.7,997251,1986-03-17 08:29:53,1986-03-17,广东省广州市黄埔区鱼珠街道101
4391,李四,1979.94,998020,1994-09-27 14:24:42,1994-09-27,广东省广州市越秀区北京路104
4392,张三,6101.27,993898,1987-02-16 01:28:06,1987-02-16,广东省广州市越秀区北京路104
4393,李四,9520.08,990479,1982-06-13 08:17:18,1982-06-13,广东省广州市越秀区北京路104
4394,张三,258.57,999741,1983-08-05 06:59:21,1983-08-05,广东省广州市番禺区南站105
4395,王五,3045.9,996954,1987-07-08 01:18:58,1987-07-08,广东省广州市番禺区南站105
4396,墨子,4126.09,995873,2019-10-17 13:53:37,2019-10-17,广东省广州市越秀区北京路104
4397,张三,2824.33,997175,1983-11-15 00:22:03,1983-11-15,广东省广州市天河区天河街道103
4398,赵六,3811.98,996188,1991-02-20 07:28:08,1991-02-20,广东省广州市番禺区南站105
4399,孔子,2236.98,997763,1980-07-17 22:41:53,1980-07-17,广东省广州市海珠区中大102
4400,王五,946.98,999053,2012-07-18 06:44:14,2012-07-18,广东省广州市越秀区北京路104
4401,朱自清,7272.1,992727,2021-04-10 19:43:58,2021-04-10,广东省广州市越秀区北京路104
4402,孟子,5641.97,994358,1991-07-29 20:39:45,1991-07-29,广东省广州市越秀区北京路104
4403,钱七,6927.82,993072,2006-01-15 00:20:37,2006-01-15,广东省广州市海珠区中大102
4404,孟子,2909.81,997090,1989-03-16 00:15:21,1989-03-16,广东省广州市天河区天河街道103
4405,王五,2757.41,997242,1995-08-13 03:38:43,1995-08-13,广东省广州市黄埔区鱼珠街道101
4406,孔子,9405.7,990594,1995-04-23 04:22:53,1995-04-23,广东省广州市番禺区南站105
4407,墨子,1757.18,998242,1994-02-04 11:50:41,1994-02-04,广东省广州市越秀区北京路104
4408,孟子,9134.93,990865,2015-01-16 18:36:35,2015-01-16,广东省广州市海珠区中大102
4409,朱自清,311.35,999688,1983-01-11 12:34:04,1983-01-11,广东省广州市天河区天河街道103
4410,孟子,2474.5,997525,1979-08-26 15:44:25,1979-08-26,广东省广州市天河区天河街道103
4411,张三,7114.12,992885,1982-10-15 00:44:15,1982-10-15,广东省广州市海珠区中大102
4412,老子,7408.15,992591,2022-03-31 06:25:46,2022-03-31,广东省广州市番禺区南站105
4413,钱七,177.45,999822,2012-07-21 21:58:00,2012-07-21,广东省广州市越秀区北京路104
4414,赵六,2888.27,997111,1997-08-08 04:00:10,1997-08-08,广东省广州市番禺区南站105
4415,孟子,3221.44,996778,2000-12-01 02:06:20,2000-12-01,广东省广州市越秀区北京路104
4416,鲁迅,7372.24,992627,1987-12-10 19:27:53,1987-12-10,广东省广州市番禺区南站105
4417,张三,2762.6,997237,2019-06-17 12:20:15,2019-06-17,广东省广州市番禺区南站105
4418,王五,2111.65,997888,1998-11-29 20:28:42,1998-11-29,广东省广州市海珠区中大102
4419,王五,776.36,999223,2023-01-20 23:37:22,2023-01-20,广东省广州市黄埔区鱼珠街道101
4420,孟子,9523.73,990476,1987-04-04 01:12:23,1987-04-04,广东省广州市越秀区北京路104
4421,朱自清,5770.04,994229,1997-11-27 23:28:29,1997-11-27,广东省广州市海珠区中大102
4422,墨子,8044.02,991955,2005-12-08 04:49:17,2005-12-08,广东省广州市黄埔区鱼珠街道101
4423,墨子,6506.28,993493,2010-09-08 06:55:45,2010-09-08,广东省广州市黄埔区鱼珠街道101
4424,墨子,4042.8,995957,1993-01-03 07:06:00,1993-01-03,广东省广州市番禺区南站105
4425,老子,1364.5,998635,2007-02-13 15:59:48,2007-02-13,广东省广州市天河区天河街道103
4426,赵六,6118.77,993881,2002-04-19 22:54:29,2002-04-19,广东省广州市海珠区中大102
4427,孔子,6789.84,993210,2012-06-11 01:27:44,2012-06-11,广东省广州市越秀区北京路104
4428,老子,9312.32,990687,1989-04-28 21:17:31,1989-04-28,广东省广州市越秀区北京路104
4429,孔子,8715.66,991284,1994-03-01 13:08:06,1994-03-01,广东省广州市番禺区南站105
4430,朱自清,4289.37,995710,2001-07-19 15:10:54,2001-07-19,广东省广州市黄埔区鱼珠街道101
4431,墨子,5201.3,994798,1985-04-29 16:19:50,1985-04-29,广东省广州市天河区天河街道103
4432,李四,7744.59,992255,2022-12-02 06:04:19,2022-12-02,广东省广州市番禺区南站105
4433,孟子,214.65,999785,1999-09-30 22:29:21,1999-09-30,广东省广州市天河区天河街道103
4434,鲁迅,4682.77,995317,2000-10-14 08:34:42,2000-10-14,广东省广州市海珠区中大102
4435,孟子,7368.66,992631,2010-12-07 04:19:46,2010-12-07,广东省广州市番禺区南站105
4436,孔子,7794.98,992205,1990-10-08 08:06:37,1990-10-08,广东省广州市越秀区北京路104
4437,钱七,1759.41,998240,1995-10-21 07:15:46,1995-10-21,广东省广州市番禺区南站105
4438,孟子,4556.47,995443,2020-12-12 18:17:49,2020-12-12,广东省广州市黄埔区鱼珠街道101
